Frequency (MHz),trace_0,trace_1,trace_2,trace_3,trace_4,trace_5,trace_6,trace_7,trace_8,trace_9,SK_cal,combined_clean
363.42350950974867,-167.94918823242188,-168.16868591308594,-167.0040283203125,-169.5789337158203,-168.95318603515625,-166.78546142578125,-168.41127014160156,-167.53526306152344,-167.97120666503906,-167.6353302001953,14.210732982259184,0.0
363.4835096764158,-168.00733947753906,-168.02215576171875,-166.7552032470703,-169.4486846923828,-168.89144897460938,-166.9138641357422,-168.12745666503906,-167.1458740234375,-167.48760986328125,-167.29415893554688,14.68868957493226,0.0
363.5435098430829,-168.127685546875,-168.25831604003906,-167.56594848632812,-169.2751007080078,-169.5264892578125,-167.37745666503906,-168.41094970703125,-166.8370819091797,-167.3644256591797,-167.67556762695312,13.649781076930347,0.0
363.60351000975004,-167.32583618164062,-166.7876739501953,-166.84130859375,-168.4271240234375,-169.05807495117188,-166.5711669921875,-168.4722137451172,-165.70860290527344,-165.94329833984375,-168.4802703857422,14.72334309334201,0.0
363.66351017641716,-166.84786987304688,-166.79782104492188,-166.32301330566406,-168.49131774902344,-168.56741333007812,-166.26309204101562,-168.2759246826172,-165.8931427001953,-166.3975067138672,-166.87330627441406,20.5461133757264,0.0
363.7268436856769,-166.6402587890625,-167.3719024658203,-166.7539520263672,-168.57550048828125,-167.77374267578125,-166.14210510253906,-167.70706176757812,-165.3052520751953,-165.65109252929688,-166.784912109375,18.34976963431408,0.0
363.786843852344,-167.68589782714844,-168.06430053710938,-166.94871520996094,-169.22735595703125,-168.57431030273438,-167.16635131835938,-168.3536834716797,-166.41897583007812,-166.76870727539062,-168.1837615966797,15.752819898821253,0.0
363.84684401901114,-168.31752014160156,-168.25018310546875,-168.05889892578125,-169.77752685546875,-169.30738830566406,-167.77000427246094,-168.66310119628906,-167.3285675048828,-167.73175048828125,-168.49163818359375,18.089243056450172,0.0
363.9068441856783,-168.13502502441406,-168.51666259765625,-168.11795043945312,-170.14210510253906,-169.8724822998047,-167.74581909179688,-169.1393585205078,-167.5982208251953,-167.9384765625,-167.7830047607422,12.977587119876098,0.0
363.96684435234545,-167.32862854003906,-168.32139587402344,-167.05198669433594,-168.8941650390625,-169.18324279785156,-167.3627166748047,-169.48495483398438,-166.4064483642578,-166.729248046875,-168.08021545410156,15.53019482703886,0.0
364.0301778616052,-168.2945556640625,-167.9459686279297,-167.72738647460938,-169.07611083984375,-169.36529541015625,-168.4280548095703,-169.26942443847656,-166.32672119140625,-167.04302978515625,-169.19871520996094,16.215907626193612,0.0
364.0901780282723,-168.0529022216797,-167.56153869628906,-167.18643188476562,-169.53939819335938,-169.95956420898438,-167.80406188964844,-169.2416229248047,-166.3708953857422,-167.11251831054688,-168.7447052001953,18.716318479212674,0.0
364.15017819493943,-168.70999145507812,-168.61473083496094,-167.58494567871094,-169.7897186279297,-169.601318359375,-167.73023986816406,-169.27061462402344,-166.8047332763672,-167.2999267578125,-169.086181640625,15.967259083418162,0.0
364.21017836160655,-168.23287963867188,-168.9341583251953,-166.94223022460938,-169.37445068359375,-169.7252655029297,-167.2902069091797,-169.00265502929688,-167.43128967285156,-167.7013397216797,-168.74566650390625,11.335715655346316,0.0
364.2735118708663,-168.6531524658203,-169.94873046875,-167.73739624023438,-170.00543212890625,-170.49676513671875,-168.51235961914062,-169.5244598388672,-168.14163208007812,-168.4189910888672,-169.66453552246094,15.470770168611663,0.0
364.3335120375334,-169.64317321777344,-168.83311462402344,-168.23292541503906,-170.9248046875,-170.6631317138672,-168.7545928955078,-169.4671173095703,-168.3980712890625,-168.8546142578125,-169.50726318359375,9.9074221853302,0.0
364.3935122042006,-168.9038543701172,-168.21047973632812,-168.40777587890625,-170.33880615234375,-170.37367248535156,-168.49415588378906,-169.23577880859375,-167.76910400390625,-168.248779296875,-169.56491088867188,9.970735827965699,0.0
364.4535123708677,-169.97840881347656,-169.50340270996094,-169.46527099609375,-171.29942321777344,-171.04356384277344,-169.36102294921875,-170.31472778320312,-168.83604431152344,-169.10946655273438,-170.110595703125,8.696342626477234,0.0
364.51351253753484,-170.6295166015625,-170.15379333496094,-170.70179748535156,-171.6361083984375,-171.9358367919922,-170.95628356933594,-171.3677520751953,-170.0269317626953,-170.3404083251953,-170.98585510253906,5.450730863849408,0.0
364.57684604679457,-171.24993896484375,-171.52883911132812,-171.42605590820312,-172.08377075195312,-172.3597412109375,-171.40484619140625,-171.80987548828125,-170.54005432128906,-170.9923095703125,-171.76268005371094,4.856871751215628,0.0
364.6368462134617,-171.7686767578125,-171.96998596191406,-171.5111083984375,-172.33529663085938,-172.63340759277344,-171.599853515625,-172.28768920898438,-171.69581604003906,-171.94537353515625,-171.96243286132812,2.5103724059117853,0.0
364.6968463801288,-172.3916015625,-172.58985900878906,-172.43533325195312,-173.00962829589844,-172.60447692871094,-172.50035095214844,-172.7607421875,-172.60574340820312,-172.7372283935547,-172.56039428710938,1.5362770765531935,0.0
364.75684654679594,-172.87155151367188,-172.72816467285156,-172.76475524902344,-172.98648071289062,-172.84817504882812,-173.0931396484375,-172.889404296875,-173.02574157714844,-172.7899932861328,-172.98178100585938,1.0669226758518842,1.0
364.82018005605573,-172.9368133544922,-172.9534454345703,-172.8895721435547,-173.0135040283203,-172.96510314941406,-173.0199737548828,-173.1420135498047,-173.06344604492188,-172.70553588867188,-173.0758819580078,1.0690682820055006,1.0
364.88018022272286,-172.79623413085938,-173.08840942382812,-172.9281005859375,-173.173583984375,-172.90943908691406,-173.04913330078125,-173.0534210205078,-172.92433166503906,-172.9851531982422,-173.13177490234375,0.9933459059340591,1.0
364.94018038939,-172.98582458496094,-173.00625610351562,-172.93960571289062,-173.07081604003906,-172.93663024902344,-172.9419403076172,-173.1524200439453,-172.8638153076172,-172.9258575439453,-172.9217071533203,1.0153407618382673,1.0
365.0001805560571,-172.92660522460938,-172.90768432617188,-172.8973388671875,-173.076171875,-172.90042114257812,-172.7820587158203,-172.9527130126953,-173.0615997314453,-173.0068817138672,-172.91510009765625,1.0171307022898295,1.0
365.06351406531684,-172.91238403320312,-173.1282501220703,-172.91366577148438,-172.91207885742188,-173.0060272216797,-172.92584228515625,-173.08494567871094,-173.00115966796875,-172.9379425048828,-172.9463653564453,0.9953258094503862,1.0
365.12351423198396,-172.93759155273438,-172.95591735839844,-172.92672729492188,-172.96844482421875,-173.1087646484375,-173.0709686279297,-173.036376953125,-172.99801635742188,-172.80517578125,-172.77125549316406,1.0577726687856799,1.0
365.18351439865114,-173.03506469726562,-173.0299530029297,-172.76219177246094,-172.93234252929688,-173.0057830810547,-172.77511596679688,-172.9356689453125,-172.8622589111328,-172.73574829101562,-172.93052673339844,1.0842827864569513,1.0
365.2468479079109,-172.59860229492188,-172.7835235595703,-172.79859924316406,-172.94361877441406,-172.9175567626953,-172.83384704589844,-172.82351684570312,-172.6551513671875,-172.5117950439453,-172.83660888671875,1.2125754689621169,1.0
365.306848074578,-172.1108856201172,-172.1361541748047,-172.3422393798828,-172.7248992919922,-172.52976989746094,-172.4012451171875,-172.77391052246094,-171.91278076171875,-172.16224670410156,-172.506591796875,1.8789942609492656,0.0
365.3668482412451,-171.95700073242188,-171.76788330078125,-171.9622344970703,-172.47080993652344,-172.34619140625,-171.9872589111328,-172.21595764160156,-171.37396240234375,-171.38421630859375,-172.15150451660156,2.7628071540978074,0.0
365.42684840791225,-171.29493713378906,-170.99192810058594,-170.72564697265625,-172.1381072998047,-172.1278839111328,-170.87741088867188,-171.50599670410156,-170.20033264160156,-170.50588989257812,-171.13954162597656,5.615190157400758,0.0
365.490181917172,-170.3759765625,-169.89913940429688,-169.78028869628906,-171.7832794189453,-172.45480346679688,-169.8762969970703,-171.1535186767578,-169.54049682617188,-170.06932067871094,-170.74472045898438,7.727822630493457,0.0
365.5501820838391,-169.82659912109375,-169.32373046875,-169.16146850585938,-170.8914794921875,-171.1973876953125,-169.3838348388672,-170.79420471191406,-168.6181182861328,-169.2543487548828,-169.64614868164062,8.055888788792284,0.0
365.6101822505062,-168.79734802246094,-168.188720703125,-167.72103881835938,-169.88229370117188,-170.6202850341797,-168.5445556640625,-170.30258178710938,-168.69407653808594,-168.95068359375,-169.15447998046875,10.547263776473903,0.0
365.67018241717335,-168.03390502929688,-168.1193389892578,-168.2893829345703,-169.78546142578125,-170.07298278808594,-168.44265747070312,-169.40553283691406,-168.13824462890625,-168.60797119140625,-168.50892639160156,10.588615900701342,0.0
365.73351592643314,-168.1730194091797,-168.058349609375,-168.6148223876953,-169.85647583007812,-170.58705139160156,-168.483642578125,-169.38336181640625,-166.81369018554688,-167.42874145507812,-168.33941650390625,17.50580521962354,0.0
365.79351609310027,-167.014892578125,-167.1436309814453,-167.82608032226562,-169.91928100585938,-169.49966430664062,-167.79254150390625,-169.32940673828125,-166.34909057617188,-167.02772521972656,-167.7205352783203,17.930389382434104,0.0
365.8535162597674,-167.2005615234375,-166.93199157714844,-167.31358337402344,-169.65423583984375,-170.0408477783203,-167.7537841796875,-169.67848205566406,-166.0772247314453,-166.8442840576172,-167.7439727783203,15.780426790932436,0.0
365.9168497690271,-166.6129913330078,-166.63912963867188,-166.3423614501953,-168.8682098388672,-169.65805053710938,-166.75111389160156,-167.8289031982422,-166.02230834960938,-166.62461853027344,-167.5622100830078,16.30967535343085,0.0
365.97684993569425,-166.94529724121094,-167.04425048828125,-166.59017944335938,-169.08856201171875,-170.24127197265625,-166.96388244628906,-168.63046264648438,-165.7527618408203,-166.54519653320312,-167.36386108398438,16.55154142527602,0.0
366.0368501023614,-166.25625610351562,-165.80722045898438,-165.56927490234375,-167.53660583496094,-168.46571350097656,-165.99325561523438,-167.65737915039062,-164.907470703125,-165.19749450683594,-166.13824462890625,15.08963967283795,0.0
366.10018361162116,-166.92391967773438,-166.44781494140625,-166.32826232910156,-168.5779266357422,-168.5540008544922,-166.2406005859375,-169.0120391845703,-165.8789825439453,-166.47447204589844,-167.00372314453125,15.126293214411236,0.0
366.1601837782883,-166.65948486328125,-167.00384521484375,-166.12789916992188,-169.08041381835938,-169.67071533203125,-166.38525390625,-168.1602325439453,-165.65879821777344,-166.26588439941406,-167.06509399414062,16.545049072444304,0.0
366.2201839449554,-166.44989013671875,-166.32696533203125,-166.62973022460938,-168.6665496826172,-168.95309448242188,-166.95057678222656,-168.18324279785156,-165.69696044921875,-166.1239013671875,-167.17982482910156,16.45859880325721,0.0
366.28351745421514,-166.32444763183594,-166.6285858154297,-166.792724609375,-168.95538330078125,-168.4189910888672,-166.61614990234375,-167.5515899658203,-165.7742919921875,-166.57566833496094,-167.722412109375,13.970429457779245,0.0
366.34351762088227,-166.04693603515625,-165.85049438476562,-165.98060607910156,-167.74395751953125,-168.9288787841797,-166.98468017578125,-167.79017639160156,-165.05995178222656,-165.5165252685547,-167.4866485595703,20.985663238223736,0.0
366.4035177875494,-167.07513427734375,-167.2280731201172,-166.568115234375,-168.48291015625,-169.3036346435547,-166.84490966796875,-167.6884765625,-165.70550537109375,-166.20542907714844,-167.88848876953125,15.527981510518066,0.0
366.4668512968092,-167.08262634277344,-166.8462371826172,-166.44557189941406,-168.09812927246094,-168.80877685546875,-166.7829132080078,-168.027587890625,-165.9201202392578,-166.39620971679688,-167.99273681640625,14.536156578017568,0.0
366.5268514634763,-166.45298767089844,-165.6317596435547,-165.84288024902344,-167.09942626953125,-167.9025421142578,-165.96194458007812,-166.88818359375,-165.06919860839844,-165.59622192382812,-166.49424743652344,18.090516390750736,0.0
366.5868516301434,-167.39022827148438,-167.2253875732422,-166.91139221191406,-168.47837829589844,-168.9071502685547,-166.7340087890625,-167.44903564453125,-166.0890350341797,-166.38775634765625,-167.0033721923828,19.00093160256861,0.0
366.65018513940316,-166.93629455566406,-166.3746337890625,-166.58639526367188,-168.72750854492188,-168.33074951171875,-166.01229858398438,-166.63221740722656,-165.8762664794922,-166.17076110839844,-166.86708068847656,15.926393593490198,0.0
366.7101853060703,-167.38392639160156,-166.7687530517578,-167.3592071533203,-169.36517333984375,-169.15126037597656,-167.27662658691406,-167.13587951660156,-166.49720764160156,-167.20193481445312,-167.09645080566406,14.158173574580413,0.0
366.7701854727374,-165.99913024902344,-165.13710021972656,-165.4443359375,-167.81167602539062,-167.4265594482422,-165.49497985839844,-167.53468322753906,-165.41725158691406,-165.8395233154297,-167.06454467773438,16.11440305438597,0.0
366.83351898199714,-167.1151885986328,-166.5926513671875,-165.91860961914062,-168.60147094726562,-168.86181640625,-166.55221557617188,-167.57916259765625,-165.44752502441406,-166.2787322998047,-167.65809631347656,17.386173052008473,0.0
366.8935191486643,-165.86550903320312,-165.3340606689453,-164.90805053710938,-167.0901641845703,-167.61569213867188,-164.75015258789062,-165.93524169921875,-165.2371368408203,-165.65933227539062,-166.72900390625,17.821131959201036,0.0
366.95351931533145,-166.755615234375,-165.96798706054688,-165.77359008789062,-168.36886596679688,-168.95474243164062,-165.57833862304688,-166.40216064453125,-166.05113220214844,-166.53549194335938,-166.51333618164062,12.865583697986056,0.0
367.0168528245912,-167.04412841796875,-166.53785705566406,-166.04957580566406,-169.35523986816406,-169.32005310058594,-165.7653350830078,-167.70945739746094,-165.93463134765625,-166.58815002441406,-167.25357055664062,19.571781512497388,0.0
367.0768529912583,-166.56919860839844,-165.79965209960938,-165.9769744873047,-168.85423278808594,-168.52503967285156,-166.2185516357422,-167.23794555664062,-165.28021240234375,-165.9852752685547,-166.4037322998047,15.647053877938685,0.0
367.13685315792543,-166.97732543945312,-166.1962890625,-166.5743408203125,-169.39794921875,-168.73670959472656,-166.30197143554688,-167.84188842773438,-165.1759490966797,-165.67185974121094,-166.81585693359375,15.613098507648829,0.0
367.2001866671852,-167.6056365966797,-166.53184509277344,-166.76055908203125,-169.631591796875,-169.51934814453125,-167.24461364746094,-168.52647399902344,-165.73019409179688,-166.45260620117188,-167.57217407226562,18.31951165745146,0.0
367.26018683385234,-167.21786499023438,-166.1346435546875,-165.9071044921875,-168.60113525390625,-169.22042846679688,-165.7422637939453,-168.37673950195312,-165.4087677001953,-165.79281616210938,-166.77667236328125,13.876756598318094,0.0
367.3235203431121,-167.78152465820312,-167.0552215576172,-166.54037475585938,-169.45205688476562,-169.26820373535156,-166.66424560546875,-168.39903259277344,-165.35964965820312,-165.8828887939453,-167.5489044189453,13.833970671726904,0.0
